mesh_id,mesh_term,Cardiology,Dermatology,Endocrinology,GI Hepatology,Immuno Rheumatology,Infectious Diseases,Nephrology,Neurology,Psych General,Oncology,Otolaryngology,Pulmonary Medicine,Reproductive Medicine,Psych Specific,Hepatology Specific
E02.642.500.505.750,"Parenteral Nutrition, Total",N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
E02.760.670,Patient Positioning,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E02.779.249.020,Ammotherapy,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E02.800.558.500,Bloodletting,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E02.831.671.609,Manual Communication,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E02.875.540.525,"Insemination, Artificial, Homologous",N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
E02.900.100,Blood Glucose Self-Monitoring,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
E03.155.308,"Anesthesia, Intravenous",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E04.035.410,"Heart Bypass, Right",Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E04.100.376.475.450,Heart-Lung Transplantation,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N
E04.100.376.719.332,Coronary Artery Bypass,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E04.100.814.895,Venous Cutdown,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E04.210.338,Enterostomy,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E04.270.856,Thyroidectomy,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N
E04.520.252,"Delivery, Obstetric",N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N
E04.525.800,Stereotaxic Techniques,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E04.540.825.968,Scleroplasty,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E04.555.110.110.110,"Arthroplasty, Replacement, Hip",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E04.580.450.873,Tympanoplasty,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
E04.680.655,Rhytidoplasty,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E04.800.250.520,Laparoscopy,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N
E04.928.220.390,Heart Transplantation,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N
E04.936.337,Cold Ischemia,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N
E04.950.300.200,"Circumcision, Female",N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N
E05.017.900,Vivisection,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.041.124.892,Tumor Burden,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.196.039.564,Neutron Activation Analysis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.196.353,Dialysis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.196.454,Filtration,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.196.712.516.600.240,Cytophotometry,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.196.867.618,Photoelectron Spectroscopy,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.200.249.437,"Diffusion Chambers, Culture",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.200.500.607.810,Prussian Blue Reaction,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.200.750.600.620,Replica Techniques,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.200.875.970,Virus Cultivation,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
E05.301.300.190.500,Capillary Electrochromatography,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.318.308.502,Narration,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.318.308.985.550.500,Maternal Mortality,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N
E05.318.740.750,Regression Analysis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.318.760.535,Clinical Trials as Topic,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.337.300,Drug Approval,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.393.220,"Cloning, Molecular",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.393.450,Heterozygote Detection,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.393.661.124,Branched DNA Signal Amplification Assay,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.478.594.410.320.200.200,"Blotting, Far-Western",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.478.594.760.050.375,Hemagglutination Tests,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.478.605.492.350,Immunodiffusion,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.581.500.300,Double-Blind Method,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.598.500,"Disease Models, Animal",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.601,Molecular Probe Techniques,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.601.495.320.200,"Blotting, Western",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.660,Parabiosis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.760.833.660,Organ Preservation,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N
E05.830.583,Lubrication,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E05.974,Weightlessness Countermeasures,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E06.397.778.188,Apexification,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E06.645.562,Orthognathic Surgical Procedures,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E06.761.726.794,Toothbrushing,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E06.780.345.760.433.342,"Denture, Partial, Immediate",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E06.780.345.760.471,Denture Rebasing,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E07.101,Bandages,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E07.222.104,"Curing Lights, Dental",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E07.305.245,Electric Wiring,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E07.490.500,Pacifiers,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E07.695.075,Auditory Brain Stem Implants,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
E07.695.190.200.205.205,"Denture, Complete, Immediate",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E07.695.755,Suture Anchors,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E07.710.770,Radionuclide Generators,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E07.858.240.565,Mediastinoscopes,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
E07.858.700.750,Surgical Staplers,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
F01.145.113.252,Consummatory Behavior,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
F01.145.126.925,Malingering,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N
F01.145.209.530.136,Blushing,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
F01.145.527,Impulsive Behavior,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N
F01.145.802.975.500,Homosexuality,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
F01.393.446,Identification (Psychology),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
F01.470.342,Expressed Emotion,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N
F01.658.370,Exploratory Behavior,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
F01.752,Personality,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N
F01.752.747.792,Self Concept,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
F01.829.263.500.280,Only Child,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
F01.829.547,Paternalism,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
F02.463.425,Learning,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
F02.463.425.393,"Habituation, Psychophysiologic",N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N
F02.463.593.071.594,Perceptual Masking,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
F02.463.593.932.401,Figural Aftereffect,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
F02.739.138,Behaviorism,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
F02.739.794.746,Pleasure-Pain Principle,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
F02.784.629.228,"Child, Exceptional",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
F02.830.702.607,Piloerection,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
F02.880.410,Pastoral Care,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N
F03.087.400.100,Alzheimer Disease,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N
F03.550.150.300,Conduct Disorder,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N
F03.550.787,Stereotypic Movement Disorder,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N
F03.675.625,Passive-Aggressive Personality Disorder,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N
F03.870.400.800.200.400,"Hypersomnolence, Idiopathic",N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N
F03.900.825,Substance Withdrawal Syndrome,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N
F04.096.628.629,"Psychology, Comparative",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
F04.408.823,"Social Work, Psychiatric",N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N
F04.711.141.493,Intelligence Tests,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
F04.754.137.301,"Biofeedback, Psychology",N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N
F04.754.720.864.363,Countertransference (Psychology),N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N
G01.154.100.600,Osmosis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G01.311.370,Hot Springs,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G01.374.715.578,Osmotic Pressure,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G01.595.200.374,Facilitated Diffusion,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G01.910,Time,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.111.087.070,Autotrophic Processes,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
G02.111.087.222,DNA Replication,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.111.087.625,Nucleic Acid Renaturation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.111.087.750.225,RNA 3' End Processing,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.111.570.080.534,Matrix Attachment Regions,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.111.570.790.709.600,"Protein Structure, Secondary",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.019.052,Acetylation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.222.880,S Phase,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.675.871.790.600.400,Protein Prenylation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.800.480.900,"Vision, Ocular",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.465.620,Nitrosation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.767.915,X-Ray Diffraction,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.700.495,Osmosis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.750.830,Spontaneous Combustion,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G03.495.153.314,Chemoautotrophic Growth,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
G03.495.256.937,Photosynthesis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G03.495.553.560,MAP Kinase Signaling System,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G03.960,Water-Electrolyte Balance,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
G04.299.134.220.220.937,Telophase,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G04.299.151.825.798,Thrombopoiesis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G04.299.780,Receptor Aggregation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G05.355.105.220.625.620,"Nondisjunction, Genetic",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G05.355.315.203.374.790,RNA Interference,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G05.355.330.401.501.450,Immunoglobulin Class Switching,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G05.360.080.040,AT Rich Sequence,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G05.360.080.708.800.074.865,Trinucleotide Repeat Expansion,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G05.360.162.520.300.460,"Chromosomes, Human, 19-20",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G05.360.340.024.220,"DNA, Intergenic",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G05.360.340.024.340.137.910.885,5' Untranslated Regions,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G05.360.340.024.340.375.249.320,"Genes, MCC",N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N
G05.360.340.024.340.415.400,"Genes, Tumor Suppressor",N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N
G05.360.340.024.340.700,Pseudogenes,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G05.360.340.300,"Genome, Bacterial",N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
G05.360.340.370.200,"Genome, Chloroplast",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G05.360.600.600,R Factors,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G05.365.590.195,"Codon, Nonsense",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G05.420.320,"Genes, Dominant",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G06.099.225.937,Tetracycline Resistance,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
G06.590.110.610,Nitrogen Fixation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G06.920.400,"Inclusion Bodies, Viral",N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
G07.100.100.160.120.499,Ideal Body Weight,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
G07.265.500.385,"Evoked Potentials, Motor",N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
G07.610.593.260.500,Mastication,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
G07.690.595,Metabolic Clearance Rate,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G07.700,Physiological Processes,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
G07.700.320.249.410,Cell Growth Processes,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G07.700.320.500.550.500.650,Nymph,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G07.700.620,Nutrition Processes,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
G07.700.680.240.755,Herb-Drug Interactions,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G08.686.655,Ovoviviparity,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
G08.686.785.760.170.450,Organogenesis,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N
G08.686.785.760.769.491,Placentation,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N
G08.686.785.760.960.249.500.812,Premenopause,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
G09.188.124.454,Erythrocyte Aging,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G09.330.190.163,Blood Circulation,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G09.330.380.124,Cardiac Output,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N
G09.772.060,Airway Resistance,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N
G09.772.770.820,Sneezing,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
G10.261.326.222,Digestion,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
G11.427.550,Muscle Fatigue,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
G11.427.590.540.472,Isometric Contraction,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
G11.561.570.100,Action Potentials,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
G11.561.600.765.127,Blinking,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
G11.561.600.810.724,Taste,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
G12.248,CD4-CD8 Ratio,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
G12.425.742.500.501.450,Immunoglobulin Class Switching,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
G12.500.349.530.111,"Gene Rearrangement, alpha-Chain T-Cell Antigen Receptor",N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
G15.556.700,Plant Tumors,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G16.100.856.891.249,Cicatrix,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
G16.500.275.063.725.395.050,Acid Rain,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.165,Citric Acid Cycle,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.170,Cyclization,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.217,DNA Cleavage,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.218,DNA Methylation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.222,DNA Replication,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.222.760,DNA Replication Timing,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.242.280,Fluorescence Resonance Energy Transfer,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.468,"Evolution, Chemical",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.485,Halogenation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.512,Hydroxylation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.520,Lipid Peroxidation,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.612,Nitrosation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.615,Nucleic Acid Denaturation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.640,Osmosis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.675,Peptide Biosynthesis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.675.871,Protein Biosynthesis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.675.871.650,"Peptide Chain Initiation, Translational",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.675.871.790.600.700,Protein Splicing,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.677.550,Oxidative Phosphorylation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.677.605,Photophosphorylation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.115.679.500,Protein Prenylation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.465.410,Hydroxylation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.465.500,Maillard Reaction,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.535.250,Electroosmosis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.767,Physicochemical Processes,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.767.500,Catalysis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.767.500.500,Biocatalysis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.767.530,Desiccation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.767.540,Dialysis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.767.570,Electrophoresis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.767.580,Energy Transfer,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.767.620,Hydrogen Bonding,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.767.640,Ion Exchange,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.767.650,Oxidation-Reduction,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.767.680,Phase Transition,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.767.690.685,Photolysis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.149.767.690.842,Photophosphorylation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.300,Hydrogen-Ion Concentration,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.300.176,Acid-Base Equilibrium,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N
G02.575.500,Molecular Conformation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.575.750,Molecular Dynamics Simulation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.607.750.030,Acylation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.607.750.030.052,Acetylation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.607.750.050,Amination,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.607.750.190,Cyclization,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.607.750.270,Esterification,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.607.750.350,Glycosylation,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
G02.607.750.620,Nitrosation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.607.750.700,Phosphorylation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.685,Permeability,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.685.495,Osmosis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842,Physicochemical Phenomena,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.050,Anisotropy,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.575.500,Molecular Conformation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.640.500,Salinity,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.680,Particle Size,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.700.495.250,Electroosmosis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.700.661,Osmotic Pressure,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.750.040,Air Ionization,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.750.500,Catalysis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.750.505,Crystallization,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.750.530,Desiccation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.750.560.750,Thermal Diffusion,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.750.570,Electrophoresis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.750.620,Hydrogen Bonding,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.750.640,Ion Exchange,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.750.650,Oxidation-Reduction,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.750.680,Phase Transition,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.750.690.685,Photolysis,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.750.690.842,Photophosphorylation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.750.915,X-Ray Diffraction,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.800,Solubility,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.850.327,Capillarity,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G02.842.850.816,Surface Tension,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G03.030,Acid-Base Equilibrium,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N
G03.180,Body Composition,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
G03.345,Glycemic Index,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
G03.495.278.300,Cell Hypoxia,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G03.495.278.620,Respiratory Burst,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G03.495.315,Decarboxylation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G03.495.320,Dimerization,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G03.495.335.436,Glycolysis,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
G03.495.335.531,Oxidation-Reduction,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G03.495.335.693,Pentose Phosphate Pathway,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
G03.495.335.724,Photophosphorylation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
G03.495.368,Enzyme Activation,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
C20.673.480.050,AIDS-Associated Nephropathy,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
C20.683.780.925,Waldenstrom Macroglobulinemia,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N
C21.613.647,Mercury Poisoning,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C21.866.088.890,Tennis Elbow,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
C21.866.404.061.425,Hip Fractures,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
C21.866.819.339,Central Cord Syndrome,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C22.362.224,Furunculosis,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
C22.880,Steatitis,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
C22.905,Swine Diseases,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
C23.300.575.825.250.775,Vesicovaginal Fistula,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N
C23.550.210.645.890,Uniparental Disomy,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
C23.550.325.500,Subcutaneous Emphysema,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
C23.550.414.913.700.400,"Hematoma, Subdural, Intracranial",N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C23.888.089,Asthenia,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
C23.888.592.350.300.800,Torticollis,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C23.888.592.608.550.550,Muscle Spasticity,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C23.888.592.708.362.500,Horner Syndrome,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C23.888.646.473,Glossalgia,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
C23.888.885.375,Jaundice,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
